Marca temporal,What is your gender? / ¿Cual es tu género?,In which municipality or city did you grow up? / ¿En qué pueblo creciste?,Do you have any disabilities that may affect your learning? /  ¿ Padeces de algun tipo de discapacidad que pueda afectar tu aprendizaje?,What type of schools have you attended? /¿A qué tipo de escuela has ido?,What is your household’s approximate annual income level? (Choose the best estimate.) / ¿Cuál es el nivel aproximado de ingresos anuales de su hogar? (Seleccione la mejor estimación).,Do you receive financial aid or free/reduced lunch at school? / ¿Recibes ayuda financiera o almuerzo gratuito o reducido en la escuela?,"From 1-5, what would you rate your confidence level in math? / Del 1 al 5, ¿cómo calificarías tu nivel de confianza en matemáticas?","From 1-5, what would you rate your confidence level in science? / Del 1 al 5, ¿cómo calificarías tu nivel de confianza en ciencias?","From 1-5, what would you rate your confidence level in music and art subjects? / Del 1 al 5, ¿cómo calificarías tu nivel de confianza en cursos de musica y arte?",Do you feel that your financial background can affect your ability to succeed in STEM subjects? /  ¿Siente que su situación financiera puede afectar su capacidad para tener éxito en las materias STEM?,Do you feel that your financial background can affect your ability to succeed in art subjects?   /  ¿Siente que su situación financiera puede afectar su capacidad para tener éxito en las materias de arte?,Do you feel that gender stereotypes may influence your confidence in STEM subjects? / ¿Sientes que los estereotipos de género pueden influir en su confianza en las materias STEM?   ,Do you feel that gender stereotypes may influence your confidence in art subjects? / ¿Sientes que los estereotipos de género pueden influir en su confianza en las materias de arte?   ,Do you feel that your disability may influence your confidence in STEM subjects? /  ¿Sientes que tu discapacidad puede influir en su confianza en las materias STEM?,Do you feel that your disability may influence your confidence in art subjects? /  ¿Sientes que tu discapacidad puede influir en su confianza en las materias de arte?,Have you ever experienced bias or discrimination related to your gender in STEM classes? /  ¿Alguna vez has experimentado prejuicios o discriminación relacionados con tu género en clases STEM?,Have you ever experienced bias or discrimination related to your gender in art classes? /  ¿Alguna vez has experimentado prejuicios o discriminación relacionados con tu género en clases de arte?,Have you ever experienced bias or discrimination related to your disability in STEM classes? /  ¿Alguna vez has experimentado prejuicios o discriminación relacionados con tu discapacidad en clases de STEM?,Have you ever experienced bias or discrimination related to your disability in art classes? /  ¿Alguna vez has experimentado prejuicios o discriminación relacionados con tu discapacidad en clases de arte?,Have you ever experienced bias or discrimination related to your economic background in STEM classes? /  ¿Alguna vez has experimentado prejuicios o discriminación relacionados con tu situacion economica en clases de STEM?,Have you ever experienced bias or discrimination related to your economic background in art classes? /  ¿Alguna vez has experimentado prejuicios o discriminación relacionados con tu situacion economica en clases de arte?,"Do you have access to resources (tutors, technology) to help you succeed in STEM subjects? /  ¿Tiene acceso a recursos (tutores, tecnología) para ayudarlo a tener éxito en las materias STEM?","Do you have access to resources (tutors, technology) to help you succeed in art subjects? /  ¿Tiene acceso a recursos (tutores, tecnología) para ayudarlo a tener éxito en las materias de arte?",Do you feel supported by teachers and school staff in STEM subjects? /  ¿Te sientes apoyado por los profesores y el personal escolar en las materias STEM?,Do you feel supported by teachers and school staff in art subjects? /  ¿Te sientes apoyado por los profesores y el personal escolar en las materias de arte?,What would help improve your confidence and performance in STEM or art? (Open-ended question)
6/05/2025 9:13:57,Female / Femenino,Aguadilla,Prefer not to say / Prefiero no decirlo,Public / Pública,"Below $25,000 / Menos de $25,000",Yes / Si,3- Neutral,4- Somewhat confident / Algo seguro/segura,2- Somewhat Unconfident/ Algo inseguro/insegura,3- Somewhat / Un poco,3- Somewhat / Un poco,"1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,What would help improve your confidence and performance in STEM or art? (Open-ended question)
6/05/2025 9:14:12,Female / Femenino,Aguadilla ,No disability / Ninguna discapacidad,Public and Private / Publica y Privada,"$25,000-$50,000",No ,2- Somewhat Unconfident/ Algo inseguro/insegura,3- Neutral ,2- Somewhat Unconfident/ Algo inseguro/insegura,"1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,"4- Yes, significantly / Si, significativamente","4- Yes, significantly / Si, significativamente","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre",8
6/05/2025 9:14:15,Female / Femenino,Aguadilla ,No disability / Ninguna discapacidad,Public and Private / Publica y Privada,"$25,000-$50,000",No ,3- Neutral,4- Somewhat confident / Algo seguro/segura,5-  Very Confident / Muy seguro/segura ,2- Not really / No tanto,"4- Yes, significantly / Si, significativamente",3- Somewhat / Un poco,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces","4- Yes, always / Si, siempre",Doing something that I would like.
6/05/2025 9:14:40,Male / Masculino,Aguadilla,No disability / Ninguna discapacidad,Public and Private / Publica y Privada,Prefer not to say / Prefiero no decirlo,Yes / Si,4- Somewhat confident / Algo seguro/segura,3- Neutral ,1- Very Unconfident / Muy inseguro/jnsegura,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",Practice 
6/05/2025 9:15:08,Male / Masculino,"Moca, Puero ricou","Neurodivergence (ej., autism spectrum) / Neurodivergencia (por ejemplo., espectro autista)",Public / Pública,"Below $25,000 / Menos de $25,000",Yes / Si,3- Neutral,3- Neutral ,5-  Very Confident / Muy seguro/segura ,3- Somewhat / Un poco,3- Somewhat / Un poco,2- Not really / No tanto,2- Not really / No tanto,3- Somewhat / Un poco,"1- No, not at all / No, para nada","4- Yes, frequently / Si, frecuentemente","3-  Yes, occasionally / Si, ocasionalmente","4- Yes, frequently / Si, frecuentemente",2- Not really / No tanto,"3-  Yes, occasionally / Si, ocasionalmente","3-  Yes, occasionally / Si, ocasionalmente",2- Not really / No tanto,2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces","4- Yes, always / Si, siempre",.
6/05/2025 9:15:12,Female / Femenino,Orlando florida ,No disability / Ninguna discapacidad,Public / Pública,"$25,000-$50,000",Yes / Si,3- Neutral,4- Somewhat confident / Algo seguro/segura,5-  Very Confident / Muy seguro/segura ,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada",I dont know 
6/05/2025 9:15:25,Male / Masculino,Aguadilla ,.,Public / Pública,"$25,000-$50,000",No ,3- Neutral,2- Somewhat Unconfident/ Algo inseguro/insegura,5-  Very Confident / Muy seguro/segura ,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada",I don’t idea 
6/05/2025 9:15:39,Male / Masculino,Aguadilla,No disability / Ninguna discapacidad,Public / Pública,"Below $25,000 / Menos de $25,000",Yes / Si,3- Neutral,3- Neutral ,2- Somewhat Unconfident/ Algo inseguro/insegura,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre",N/A
6/05/2025 9:19:00,Female / Femenino,Aguadilla ,Prefer not to say / Prefiero no decirlo,Public / Pública,"$25,000-$50,000",No ,2- Somewhat Unconfident/ Algo inseguro/insegura,4- Somewhat confident / Algo seguro/segura,5-  Very Confident / Muy seguro/segura ,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,Si me foco más puedo mejorar mis disabilidades
6/05/2025 9:19:04,Female / Femenino,Aguadilla,No disability / Ninguna discapacidad,Public and Private / Publica y Privada,Prefer not to say / Prefiero no decirlo,Yes / Si,1- Very Unconfident / Muy inseguro/insegura,3- Neutral ,3- Neutral ,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","4- Yes, always / Si, siempre","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",i don’t take either of those classes but i think having a classroom where we can feel free and having people less competitive 
6/05/2025 9:19:09,Female / Femenino,Aguadilla e moca,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,3- Neutral,2- Somewhat Unconfident/ Algo inseguro/insegura,4- Somewhat confident / Algo seguro/segura,3- Somewhat / Un poco,2- Not really / No tanto,3- Somewhat / Un poco,3- Somewhat / Un poco,3- Somewhat / Un poco,2- Not really / No tanto,"3-  Yes, occasionally / Si, ocasionalmente",2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"3-  Yes, occasionally / Si, ocasionalmente","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","Si me enfoco más, puedo mejorar mis habilidades o encontrar habilidades nuevas."
6/05/2025 9:19:23,Female / Femenino,Aguadilla ,"Learning disability (ej., dyslexia, adhd)  / Discapacidad de Aprendizaje (por ejemplo., dislexia, TDAH)",Public and Private / Publica y Privada,"$50,000-$75,000",Prefer not to say / Prefiero no decirlo,1- Very Unconfident / Muy inseguro/insegura,3- Neutral ,3- Neutral ,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",3- Somewhat / Un poco,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","1- No, not at all / No, para nada","Consistent practice, learning from failures, and seeking feedback will boost confidence and performance in STEM or art."
6/05/2025 9:21:04,Male / Masculino,Aguadilla,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,3- Neutral,3- Neutral ,2- Somewhat Unconfident/ Algo inseguro/insegura,2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","1- No, not at all / No, para nada",Being a good Student and giving more attention to the class
6/05/2025 9:22:18,Female / Femenino,Aguadilla ,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,5-  Very Confident / Muy seguro/segura,4- Somewhat confident / Algo seguro/segura,3- Neutral ,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","4- Yes, significantly / Si, significativamente","4- Yes, significantly / Si, significativamente","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre",Estudiando y ser alguien positivo proponerme mis metas 
6/05/2025 9:22:28,Female / Femenino,Pueblo,"Depression ,anxiety",Public / Pública,"Below $25,000 / Menos de $25,000",Prefer not to say / Prefiero no decirlo,3- Neutral,2- Somewhat Unconfident/ Algo inseguro/insegura,3- Neutral ,3- Somewhat / Un poco,"4- Yes, significantly / Si, significativamente",2- Not really / No tanto,3- Somewhat / Un poco,3- Somewhat / Un poco,"4- Yes, significantly / Si, significativamente",2- Not really / No tanto,"3-  Yes, occasionally / Si, ocasionalmente",2- Not really / No tanto,"4- Yes, frequently / Si, frecuentemente",2- Not really / No tanto,"3-  Yes, occasionally / Si, ocasionalmente","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",2- Not really / No tanto,"4- Yes, always / Si, siempre",Working hard and studying a lot and then I can be better at art 
6/05/2025 9:25:32,Male / Masculino,Aguadilla,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,No ,2- Somewhat Unconfident/ Algo inseguro/insegura,3- Neutral ,4- Somewhat confident / Algo seguro/segura,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",Atender a la clase
6/05/2025 9:27:06,Male / Masculino,En el hospital san carlos en el pueblo de moca.,Prefer not to say / Prefiero no decirlo,Public / Pública,No se,Yes / Si,4- Somewhat confident / Algo seguro/segura,2- Somewhat Unconfident/ Algo inseguro/insegura,3- Neutral ,2- Not really / No tanto,3- Somewhat / Un poco,3- Somewhat / Un poco,2- Not really / No tanto,2- Not really / No tanto,3- Somewhat / Un poco,2- Not really / No tanto,"3-  Yes, occasionally / Si, ocasionalmente","3-  Yes, occasionally / Si, ocasionalmente","3-  Yes, occasionally / Si, ocasionalmente","3-  Yes, occasionally / Si, ocasionalmente","4- Yes, frequently / Si, frecuentemente","3-  Yes, sometimes / Si, aveces","4- Yes, always / Si, siempre",2- Not really / No tanto,"4- Yes, always / Si, siempre",Mi estres que tengo en las artes es hacer medidas y estar asegurado que el dibujo este perfecto.
6/05/2025 9:38:55,Female / Femenino,ponce,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,Yes / Si,2- Somewhat Unconfident/ Algo inseguro/insegura,4- Somewhat confident / Algo seguro/segura,1- Very Unconfident / Muy inseguro/jnsegura,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"4- Yes, always / Si, siempre",art 
6/05/2025 9:38:56,Female / Femenino,Juana Díaz ,Prefer not to say / Prefiero no decirlo,Public and Private / Publica y Privada,Prefer not to say / Prefiero no decirlo,Prefer not to say / Prefiero no decirlo,3- Neutral,3- Neutral ,3- Neutral ,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",N/A
6/05/2025 9:40:52,Female / Femenino,Rincon ,No disability / Ninguna discapacidad,Public / Pública,"Above $100,000 / Más de $100,000",Yes / Si,3- Neutral,4- Somewhat confident / Algo seguro/segura,4- Somewhat confident / Algo seguro/segura,2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,3- Somewhat / Un poco,"1- No, not at all / No, para nada","4- Yes, significantly / Si, significativamente","3-  Yes, occasionally / Si, ocasionalmente",2- Not really / No tanto,"4- Yes, frequently / Si, frecuentemente","1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces","4- Yes, always / Si, siempre","3-  Yes, sometimes / Si, aveces","1- No, not at all / No, para nada",no se 
6/05/2025 9:43:56,Male / Masculino,Ponce,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,No ,3- Neutral,4- Somewhat confident / Algo seguro/segura,5-  Very Confident / Muy seguro/segura ,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada",No se 
6/05/2025 9:44:26,Male / Masculino,Ponce,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,No ,3- Neutral,2- Somewhat Unconfident/ Algo inseguro/insegura,4- Somewhat confident / Algo seguro/segura,2- Not really / No tanto,3- Somewhat / Un poco,"1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada",3- Somewhat / Un poco,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada","4- Yes, always / Si, siempre",Nosw
6/05/2025 9:47:59,Male / Masculino,"Mayaguez,ponce",No disability / Ninguna discapacidad,Private / Privada,Prefer not to say / Prefiero no decirlo,Prefer not to say / Prefiero no decirlo,5-  Very Confident / Muy seguro/segura,5-  Very Confident / Muy seguro/segura ,4- Somewhat confident / Algo seguro/segura,3- Somewhat / Un poco,2- Not really / No tanto,3- Somewhat / Un poco,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,Trabajar duro y estar con buenas notas
6/05/2025 9:57:52,Male / Masculino,Ponce,"Learning disability (ej., dyslexia, adhd)  / Discapacidad de Aprendizaje (por ejemplo., dislexia, TDAH)",Public and Private / Publica y Privada,Prefer not to say / Prefiero no decirlo,Yes / Si,2- Somewhat Unconfident/ Algo inseguro/insegura,5-  Very Confident / Muy seguro/segura ,4- Somewhat confident / Algo seguro/segura,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre",No sé 
6/05/2025 9:58:20,Male / Masculino,San Juan ,No disability / Ninguna discapacidad,Public / Pública,"Below $25,000 / Menos de $25,000",Prefer not to say / Prefiero no decirlo,4- Somewhat confident / Algo seguro/segura,2- Somewhat Unconfident/ Algo inseguro/insegura,3- Neutral ,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,No se me están preguntando lo mismo y no tengo esa clase 
6/05/2025 9:58:53,Female / Femenino,Ponce ,No disability / Ninguna discapacidad,Public / Pública,"Below $25,000 / Menos de $25,000",Yes / Si,4- Somewhat confident / Algo seguro/segura,3- Neutral ,4- Somewhat confident / Algo seguro/segura,3- Somewhat / Un poco,"4- Yes, significantly / Si, significativamente",3- Somewhat / Un poco,3- Somewhat / Un poco,3- Somewhat / Un poco,3- Somewhat / Un poco,"3-  Yes, occasionally / Si, ocasionalmente",2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"3-  Yes, occasionally / Si, ocasionalmente",2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces","Tener acceso a oportunidades de aprendizaje práctico, como talleres, laboratorios o proyectos creativos, me ayudaría mucho a ganar confianza. Además, contar con mentores que me orienten, recibir retroalimentación constructiva y estar en un ambiente que valore el proceso tanto como el resultado, mejoraría significativamente mi desempeño tanto en STEM como en el arte.
"
6/05/2025 9:58:57,Female / Femenino,ponce,No disability / Ninguna discapacidad,Public and Private / Publica y Privada,Prefer not to say / Prefiero no decirlo,Yes / Si,3- Neutral,4- Somewhat confident / Algo seguro/segura,2- Somewhat Unconfident/ Algo inseguro/insegura,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre",hablar
6/05/2025 9:59:00,Male / Masculino,"Aguadilla, Puerto Rico ",No disability / Ninguna discapacidad,Public / Pública,"$50,000-$75,000",Yes / Si,5-  Very Confident / Muy seguro/segura,2- Somewhat Unconfident/ Algo inseguro/insegura,5-  Very Confident / Muy seguro/segura ,2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,"4- Yes, significantly / Si, significativamente","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre",Nothing really 
6/05/2025 9:59:08,Female / Femenino,Aguadilla,"Sensory impairment (ej., vision or hearing impairment) / Deterioro sensorial (por ejemplo, deterioro visual o auditivo)",Public / Pública,"$25,000-$50,000",Yes / Si,2- Somewhat Unconfident/ Algo inseguro/insegura,2- Somewhat Unconfident/ Algo inseguro/insegura,5-  Very Confident / Muy seguro/segura ,3- Somewhat / Un poco,3- Somewhat / Un poco,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre","4- Yes, always / Si, siempre",Knowing more of stem
6/05/2025 9:59:31,Female / Femenino,San Sebastián ,No disability / Ninguna discapacidad,Public / Pública,"Below $25,000 / Menos de $25,000",Yes / Si,1- Very Unconfident / Muy inseguro/insegura,2- Somewhat Unconfident/ Algo inseguro/insegura,3- Neutral ,3- Somewhat / Un poco,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",saber dibujar 
6/05/2025 9:59:38,Female / Femenino,Aguadilla ,No disability / Ninguna discapacidad,Public / Pública,"Below $25,000 / Menos de $25,000",Prefer not to say / Prefiero no decirlo,1- Very Unconfident / Muy inseguro/insegura,3- Neutral ,3- Neutral ,"1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,"1- No, not at all / No, para nada",2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"3-  Yes, sometimes / Si, aveces",2- Not really / No tanto,.
6/05/2025 9:59:56,Female / Femenino,Aguadilla,No disability / Ninguna discapacidad,Public / Pública,"Below $25,000 / Menos de $25,000",No ,4- Somewhat confident / Algo seguro/segura,3- Neutral ,3- Neutral ,3- Somewhat / Un poco,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,3- Somewhat / Un poco,2- Not really / No tanto,2- Not really / No tanto,"3-  Yes, occasionally / Si, ocasionalmente",2- Not really / No tanto,2- Not really / No tanto,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","3-  Yes, sometimes / Si, aveces","3-  Yes, sometimes / Si, aveces",Well maybe practic a little more
6/05/2025 10:00:07,Male / Masculino,Lares ,No disability / Ninguna discapacidad,Public / Pública,Prefer not to say / Prefiero no decirlo,No ,4- Somewhat confident / Algo seguro/segura,3- Neutral ,4- Somewhat confident / Algo seguro/segura,2- Not really / No tanto,"1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada","1- No, not at all / No, para nada",A
